# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-07-17
#
# GRDC-No.:              4103500
# River:                 KOYUKUK RIVER
# Station:               HUGHES, ALAS.
# Country:               US
# Latitude (DD):       66.047
# Longitude (DD):      -154.261
# Catchment area (km²):      47656.0
# Altitude (m ASL):        76.2
# Next downstream station:      4103300
# Remarks:               
# Owner of original data: United Staes of America - US Geological Surveigh (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-01 - 1982-09
# No. of years:          23
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 8294
# DATA
YYYY-MM-DD;hh:mm; Value
1979-05-08;--:--;    991.088
1979-05-09;--:--;   2265.344
1979-05-10;--:--;   2576.829
1979-05-11;--:--;   2415.423
1979-05-12;--:--;   2188.889
1979-05-13;--:--;   2132.255
1979-05-14;--:--;   2132.255
1979-05-15;--:--;   2075.621
1979-05-16;--:--;   1962.354
1979-05-17;--:--;   1806.612
1979-05-18;--:--;   1781.127
1979-05-19;--:--;   1857.582
1979-05-20;--:--;   1857.582
1979-05-21;--:--;   1857.582
1979-05-22;--:--;   1755.642
1979-05-23;--:--;   1551.761
1979-05-24;--:--;   1526.276
1979-05-25;--:--;   1503.622
1979-05-26;--:--;   1526.276
1979-05-27;--:--;   1704.671
1979-05-28;--:--;   1730.156
1979-05-29;--:--;   1526.276
1979-05-30;--:--;   1299.741
1979-05-31;--:--;   1127.009
1979-06-01;--:--;    948.613
1979-06-02;--:--;    767.385
1979-06-03;--:--;    750.395
1979-06-04;--:--;    908.969
1979-06-05;--:--;   1027.900
1979-06-06;--:--;   1047.722
1979-06-07;--:--;   1067.543
1979-06-08;--:--;   1008.078
1979-06-09;--:--;    968.435
1979-06-10;--:--;   1047.722
1979-06-11;--:--;   1047.722
1979-06-12;--:--;   1526.276
1979-06-13;--:--;   2018.988
1979-06-14;--:--;   1526.276
1979-06-15;--:--;   1087.365
1979-06-16;--:--;    818.356
1979-06-17;--:--;    648.455
1979-06-18;--:--;    560.673
1979-06-19;--:--;    546.514
1979-06-20;--:--;    617.306
1979-06-21;--:--;    665.445
1979-06-22;--:--;    631.465
1979-06-23;--:--;    588.989
1979-06-24;--:--;    574.831
1979-06-25;--:--;    532.356
1979-06-26;--:--;    574.831
1979-06-27;--:--;   1127.009
1979-06-28;--:--;   1277.088
1979-06-29;--:--;   1067.543
1979-06-30;--:--;    928.791
1979-07-01;--:--;    818.356
1979-07-02;--:--;    682.435
1979-07-03;--:--;    617.306
1979-07-04;--:--;    560.673
1979-07-05;--:--;    546.514
1979-07-06;--:--;    546.514
1979-07-07;--:--;    560.673
1979-07-08;--:--;    603.148
1979-07-09;--:--;    801.365
1979-07-10;--:--;    818.356
1979-07-11;--:--;    784.375
1979-07-12;--:--;    733.405
1979-07-13;--:--;    648.455
1979-07-14;--:--;    631.465
1979-07-15;--:--;    574.831
1979-07-16;--:--;    518.197
1979-07-17;--:--;    461.564
1979-07-18;--:--;    433.247
1979-07-19;--:--;    419.089
1979-07-20;--:--;    404.930
1979-07-21;--:--;    379.445
1979-07-22;--:--;    368.118
1979-07-23;--:--;    345.465
1979-07-24;--:--;    334.138
1979-07-25;--:--;    322.812
1979-07-26;--:--;    322.812
1979-07-27;--:--;    322.812
1979-07-28;--:--;    334.138
1979-07-29;--:--;    368.118
1979-07-30;--:--;    699.425
1979-07-31;--:--;    889.148
1979-08-01;--:--;    733.405
1979-08-02;--:--;    588.989
1979-08-03;--:--;    504.039
1979-08-04;--:--;    433.247
1979-08-05;--:--;    390.772
1979-08-06;--:--;    379.445
1979-08-07;--:--;    379.445
1979-08-08;--:--;    504.039
1979-08-09;--:--;    716.415
1979-08-10;--:--;    716.415
1979-08-11;--:--;    699.425
1979-08-12;--:--;    489.881
1979-08-13;--:--;    489.881
1979-08-14;--:--;    475.722
1979-08-15;--:--;    447.405
1979-08-16;--:--;    419.089
1979-08-17;--:--;    419.089
1979-08-18;--:--;    390.772
1979-08-19;--:--;    390.772
1979-08-20;--:--;    390.772
1979-08-21;--:--;    390.772
1979-08-22;--:--;    404.930
1979-08-23;--:--;    447.405
1979-08-24;--:--;    419.089
1979-08-25;--:--;    504.039
1979-08-26;--:--;    489.881
1979-08-27;--:--;    461.564
1979-08-28;--:--;    447.405
1979-08-29;--:--;    461.564
1979-08-30;--:--;    489.881
1979-08-31;--:--;    532.356
1979-09-01;--:--;    588.989
1979-09-02;--:--;    631.465
1979-09-03;--:--;    617.306
1979-09-04;--:--;    574.831
1979-09-05;--:--;    546.514
1979-09-06;--:--;    489.881
1979-09-07;--:--;    461.564
1979-09-08;--:--;    419.089
1979-09-09;--:--;    390.772
1979-09-10;--:--;    368.118
1979-09-11;--:--;    345.465
1979-09-12;--:--;    334.138
1979-09-13;--:--;    311.485
1979-09-14;--:--;    300.158
1979-09-15;--:--;    288.831
1979-09-16;--:--;    278.354
1979-09-17;--:--;    268.160
1979-09-18;--:--;    257.966
1979-09-19;--:--;    247.772
1979-09-20;--:--;    237.861
1979-09-21;--:--;    237.861
1979-09-22;--:--;    247.772
1979-09-23;--:--;    288.831
1979-09-24;--:--;    356.792
1979-09-25;--:--;    404.930
1979-09-26;--:--;    447.405
1979-09-27;--:--;    461.564
1979-09-28;--:--;    447.405
1979-09-29;--:--;    404.930
1979-09-30;--:--;    379.445
1979-10-01;--:--;    356.792
1979-10-02;--:--;    334.138
1979-10-03;--:--;    300.158
1979-10-04;--:--;    288.831
1979-10-05;--:--;    268.160
1979-10-06;--:--;    257.966
1979-10-07;--:--;    257.966
1979-10-08;--:--;    247.772
1979-10-09;--:--;    247.772
1979-10-10;--:--;    257.966
1979-10-11;--:--;    300.158
1979-10-12;--:--;    334.138
1979-10-13;--:--;    356.792
1979-10-14;--:--;    339.802
1979-10-15;--:--;    269.010
1979-10-16;--:--;    226.534
1979-10-17;--:--;    209.544
1979-10-18;--:--;    192.554
1979-10-19;--:--;    158.574
1979-10-20;--:--;    141.584
1979-10-21;--:--;    135.921
1979-10-22;--:--;    127.426
1979-10-23;--:--;    124.594
1979-10-24;--:--;    118.931
1979-10-25;--:--;    113.267
1979-10-26;--:--;    107.604
1979-10-27;--:--;    101.940
1979-10-28;--:--;     99.109
1979-10-29;--:--;     96.277
1979-10-30;--:--;     93.445
1979-10-31;--:--;     90.614
1979-11-01;--:--;     84.950
1979-11-02;--:--;     84.950
1979-11-03;--:--;     84.950
1979-11-04;--:--;     84.950
1979-11-05;--:--;     84.950
1979-11-06;--:--;     76.455
1979-11-07;--:--;     76.455
1979-11-08;--:--;     76.455
1979-11-09;--:--;     76.455
1979-11-10;--:--;     76.455
1979-11-11;--:--;     70.792
1979-11-12;--:--;     70.792
1979-11-13;--:--;     70.792
1979-11-14;--:--;     70.792
1979-11-15;--:--;     70.792
1979-11-16;--:--;     65.129
1979-11-17;--:--;     65.129
1979-11-18;--:--;     65.129
1979-11-19;--:--;     65.129
1979-11-20;--:--;     65.129
1979-11-21;--:--;     59.465
1979-11-22;--:--;     59.465
1979-11-23;--:--;     59.465
1979-11-24;--:--;     59.465
1979-11-25;--:--;     59.465
1979-11-26;--:--;     53.802
1979-11-27;--:--;     53.802
1979-11-28;--:--;     53.802
1979-11-29;--:--;     53.802
1979-11-30;--:--;     53.802
1979-12-01;--:--;     50.970
1979-12-02;--:--;     50.970
1979-12-03;--:--;     50.970
1979-12-04;--:--;     50.970
1979-12-05;--:--;     50.970
1979-12-06;--:--;     48.139
1979-12-07;--:--;     48.139
1979-12-08;--:--;     48.139
1979-12-09;--:--;     48.139
1979-12-10;--:--;     48.139
1979-12-11;--:--;     42.475
1979-12-12;--:--;     42.475
1979-12-13;--:--;     42.475
1979-12-14;--:--;     42.475
1979-12-15;--:--;     42.475
1979-12-16;--:--;     39.644
1979-12-17;--:--;     39.644
1979-12-18;--:--;     39.644
1979-12-19;--:--;     39.644
1979-12-20;--:--;     39.644
1979-12-21;--:--;     39.644
1979-12-22;--:--;     39.644
1979-12-23;--:--;     39.644
1979-12-24;--:--;     39.644
1979-12-25;--:--;     39.644
1979-12-26;--:--;     36.812
1979-12-27;--:--;     36.812
1979-12-28;--:--;     36.812
1979-12-29;--:--;     36.812
1979-12-30;--:--;     36.812
1979-12-31;--:--;     36.812
1980-01-01;--:--;     36.812
1980-01-02;--:--;     36.812
1980-01-03;--:--;     36.812
1980-01-04;--:--;     36.812
1980-01-05;--:--;     36.812
1980-01-06;--:--;     36.812
1980-01-07;--:--;     36.812
1980-01-08;--:--;     36.812
1980-01-09;--:--;     36.812
1980-01-10;--:--;     36.812
1980-01-11;--:--;     36.812
1980-01-12;--:--;     36.812
1980-01-13;--:--;     36.812
1980-01-14;--:--;     36.812
1980-01-15;--:--;     36.812
1980-01-16;--:--;     36.812
1980-01-17;--:--;     36.812
1980-01-18;--:--;     36.812
1980-01-19;--:--;     36.812
1980-01-20;--:--;     36.812
1980-01-21;--:--;     36.812
1980-01-22;--:--;     36.812
1980-01-23;--:--;     36.812
1980-01-24;--:--;     36.812
1980-01-25;--:--;     36.812
1980-01-26;--:--;     36.812
1980-01-27;--:--;     36.812
1980-01-28;--:--;     36.812
1980-01-29;--:--;     36.812
1980-01-30;--:--;     36.812
1980-01-31;--:--;     36.812
1980-02-01;--:--;     33.980
1980-02-02;--:--;     33.980
1980-02-03;--:--;     33.980
1980-02-04;--:--;     33.980
1980-02-05;--:--;     33.980
1980-02-06;--:--;     33.980
1980-02-07;--:--;     33.980
1980-02-08;--:--;     33.980
1980-02-09;--:--;     33.980
1980-02-10;--:--;     33.980
1980-02-11;--:--;     33.980
1980-02-12;--:--;     33.980
1980-02-13;--:--;     33.980
1980-02-14;--:--;     33.980
1980-02-15;--:--;     33.980
1980-02-16;--:--;     33.980
1980-02-17;--:--;     33.980
1980-02-18;--:--;     33.980
1980-02-19;--:--;     33.980
1980-02-20;--:--;     33.980
1980-02-21;--:--;     33.980
1980-02-22;--:--;     33.980
1980-02-23;--:--;     33.980
1980-02-24;--:--;     33.980
1980-02-25;--:--;     33.980
1980-02-26;--:--;     33.980
1980-02-27;--:--;     33.980
1980-02-28;--:--;     33.980
1980-02-29;--:--;     33.980
1980-03-01;--:--;     33.980
1980-03-02;--:--;     33.980
1980-03-03;--:--;     33.980
1980-03-04;--:--;     33.980
1980-03-05;--:--;     33.980
1980-03-06;--:--;     33.980
1980-03-07;--:--;     33.980
1980-03-08;--:--;     33.980
1980-03-09;--:--;     33.980
1980-03-10;--:--;     33.980
1980-03-11;--:--;     33.980
1980-03-12;--:--;     33.980
1980-03-13;--:--;     33.980
1980-03-14;--:--;     33.980
1980-03-15;--:--;     33.980
1980-03-16;--:--;     31.148
1980-03-17;--:--;     31.148
1980-03-18;--:--;     31.148
1980-03-19;--:--;     31.148
1980-03-20;--:--;     31.148
1980-03-21;--:--;     31.148
1980-03-22;--:--;     31.148
1980-03-23;--:--;     31.148
1980-03-24;--:--;     31.148
1980-03-25;--:--;     31.148
1980-03-26;--:--;     31.148
1980-03-27;--:--;     31.148
1980-03-28;--:--;     31.148
1980-03-29;--:--;     31.148
1980-03-30;--:--;     31.148
1980-03-31;--:--;     31.148
1980-04-01;--:--;     31.148
1980-04-02;--:--;     31.148
1980-04-03;--:--;     31.148
1980-04-04;--:--;     31.148
1980-04-05;--:--;     31.148
1980-04-06;--:--;     31.148
1980-04-07;--:--;     31.148
1980-04-08;--:--;     31.148
1980-04-09;--:--;     31.148
1980-04-10;--:--;     31.148
1980-04-11;--:--;     31.148
1980-04-12;--:--;     31.148
1980-04-13;--:--;     31.148
1980-04-14;--:--;     31.148
1980-04-15;--:--;     31.148
1980-04-16;--:--;     31.148
1980-04-17;--:--;     31.148
1980-04-18;--:--;     31.148
1980-04-19;--:--;     31.148
1980-04-20;--:--;     31.148
1980-04-21;--:--;     31.148
1980-04-22;--:--;     33.980
1980-04-23;--:--;     33.980
1980-04-24;--:--;     36.812
1980-04-25;--:--;     36.812
1980-04-26;--:--;     39.644
1980-04-27;--:--;     42.475
1980-04-28;--:--;     48.139
1980-04-29;--:--;     50.970
1980-04-30;--:--;     59.465
1980-05-01;--:--;     65.129
1980-05-02;--:--;     84.950
1980-05-03;--:--;     99.109
1980-05-04;--:--;    113.267
1980-05-05;--:--;    141.584
1980-05-06;--:--;    169.901
1980-05-07;--:--;    226.534
1980-05-08;--:--;    283.168
1980-05-09;--:--;    368.118
1980-05-10;--:--;    509.702
1980-05-11;--:--;    707.920
1980-05-12;--:--;    991.088
1980-05-13;--:--;   1415.840
1980-05-14;--:--;   2018.988
1980-05-15;--:--;   2188.889
1980-05-16;--:--;   2259.681
1980-05-17;--:--;   2316.314
1980-05-18;--:--;   2350.294
1980-05-19;--:--;   2378.611
1980-05-20;--:--;   2435.245
1980-05-21;--:--;   2415.423
1980-05-22;--:--;   2061.463
1980-05-23;--:--;   1699.008
1980-05-24;--:--;   1274.256
1980-05-25;--:--;    979.761
1980-05-26;--:--;   1019.405
1980-05-27;--:--;   1243.108
1980-05-28;--:--;   2245.522
1980-05-29;--:--;   2944.947
1980-05-30;--:--;   2916.630
1980-05-31;--:--;   2525.859
1980-06-01;--:--;   2302.156
1980-06-02;--:--;   2554.175
1980-06-03;--:--;   2508.868
1980-06-04;--:--;   2018.988
1980-06-05;--:--;   1755.642
1980-06-06;--:--;   2018.988
1980-06-07;--:--;   3086.531
1980-06-08;--:--;   3086.531
1980-06-09;--:--;   2231.364
1980-06-10;--:--;   1990.671
1980-06-11;--:--;   1413.008
1980-06-12;--:--;   1115.682
1980-06-13;--:--;   1458.315
1980-06-14;--:--;   1628.216
1980-06-15;--:--;   1390.355
1980-06-16;--:--;   1243.108
1980-06-17;--:--;   1231.781
1980-06-18;--:--;   1288.414
1980-06-19;--:--;   1299.741
1980-06-20;--:--;   1345.048
1980-06-21;--:--;   1458.315
1980-06-22;--:--;   1424.335
1980-06-23;--:--;   1679.186
1980-06-24;--:--;   1614.058
1980-06-25;--:--;   1356.375
1980-06-26;--:--;   1186.474
1980-06-27;--:--;   1067.543
1980-06-28;--:--;   1027.900
1980-06-29;--:--;    996.751
1980-06-30;--:--;   1059.048
1980-07-01;--:--;   1166.652
1980-07-02;--:--;   1155.325
1980-07-03;--:--;   1115.682
1980-07-04;--:--;   1087.365
1980-07-05;--:--;    968.435
1980-07-06;--:--;    826.851
1980-07-07;--:--;    750.395
1980-07-08;--:--;    724.910
1980-07-09;--:--;    699.425
1980-07-10;--:--;    801.365
1980-07-11;--:--;   1067.543
1980-07-12;--:--;   1333.721
1980-07-13;--:--;   1277.088
1980-07-14;--:--;   1401.682
1980-07-15;--:--;   1446.988
1980-07-16;--:--;   1288.414
1980-07-17;--:--;   1194.969
1980-07-18;--:--;   1059.048
1980-07-19;--:--;    917.464
1980-07-20;--:--;    818.356
1980-07-21;--:--;    741.900
1980-07-22;--:--;    665.445
1980-07-23;--:--;    603.148
1980-07-24;--:--;    555.009
1980-07-25;--:--;    518.197
1980-07-26;--:--;    489.881
1980-07-27;--:--;    475.722
1980-07-28;--:--;    461.564
1980-07-29;--:--;    498.376
1980-07-30;--:--;    648.455
1980-07-31;--:--;    889.148
1980-08-01;--:--;    860.831
1980-08-02;--:--;    741.900
1980-08-03;--:--;    707.920
1980-08-04;--:--;    682.435
1980-08-05;--:--;    716.415
1980-08-06;--:--;    699.425
1980-08-07;--:--;    648.455
1980-08-08;--:--;    622.970
1980-08-09;--:--;    741.900
1980-08-10;--:--;    889.148
1980-08-11;--:--;    877.821
1980-08-12;--:--;    818.356
1980-08-13;--:--;    767.385
1980-08-14;--:--;    699.425
1980-08-15;--:--;    648.455
1980-08-16;--:--;    639.960
1980-08-17;--:--;    809.860
1980-08-18;--:--;   1027.900
1980-08-19;--:--;   1047.722
1980-08-20;--:--;   1036.395
1980-08-21;--:--;    940.118
1980-08-22;--:--;    835.346
1980-08-23;--:--;    733.405
1980-08-24;--:--;    656.950
1980-08-25;--:--;    594.653
1980-08-26;--:--;    555.009
1980-08-27;--:--;    526.692
1980-08-28;--:--;    498.376
1980-08-29;--:--;    475.722
1980-08-30;--:--;    475.722
1980-08-31;--:--;    532.356
1980-09-01;--:--;    724.910
1980-09-02;--:--;    690.930
1980-09-03;--:--;    631.465
1980-09-04;--:--;    594.653
1980-09-05;--:--;    560.673
1980-09-06;--:--;    532.356
1980-09-07;--:--;    504.039
1980-09-08;--:--;    475.722
1980-09-09;--:--;    447.405
1980-09-10;--:--;    424.752
1980-09-11;--:--;    396.435
1980-09-12;--:--;    385.108
1980-09-13;--:--;    379.445
1980-09-14;--:--;    362.455
1980-09-15;--:--;    356.792
1980-09-16;--:--;    373.782
1980-09-17;--:--;    419.089
1980-09-18;--:--;    504.039
1980-09-19;--:--;    518.197
1980-09-20;--:--;    498.376
1980-09-21;--:--;    453.069
1980-09-22;--:--;    419.089
1980-09-23;--:--;    373.782
1980-09-24;--:--;    317.148
1980-09-25;--:--;    278.354
1980-09-26;--:--;    263.063
1980-09-27;--:--;    566.336
1980-09-28;--:--;    900.474
1980-09-29;--:--;    917.464
1980-09-30;--:--;    917.464
1980-10-01;--:--;    889.148
1980-10-02;--:--;    860.831
1980-10-03;--:--;    852.336
1980-10-04;--:--;    835.346
1980-10-05;--:--;    835.346
1980-10-06;--:--;    818.356
1980-10-07;--:--;    809.860
1980-10-08;--:--;    792.870
1980-10-09;--:--;    736.237
1980-10-10;--:--;    707.920
1980-10-11;--:--;    679.603
1980-10-12;--:--;    622.970
1980-10-13;--:--;    594.653
1980-10-14;--:--;    566.336
1980-10-15;--:--;    538.019
1980-10-16;--:--;    538.019
1980-10-17;--:--;    509.702
1980-10-18;--:--;    481.386
1980-10-19;--:--;    453.069
1980-10-20;--:--;    453.069
1980-10-21;--:--;    424.752
1980-10-22;--:--;    424.752
1980-10-23;--:--;    396.435
1980-10-24;--:--;    396.435
1980-10-25;--:--;    368.118
1980-10-26;--:--;    368.118
1980-10-27;--:--;    368.118
1980-10-28;--:--;    339.802
1980-10-29;--:--;    339.802
1980-10-30;--:--;    339.802
1980-10-31;--:--;    311.485
1980-11-01;--:--;    311.485
1980-11-02;--:--;    311.485
1980-11-03;--:--;    311.485
1980-11-04;--:--;    283.168
1980-11-05;--:--;    283.168
1980-11-06;--:--;    269.010
1980-11-07;--:--;    269.010
1980-11-08;--:--;    269.010
1980-11-09;--:--;    269.010
1980-11-10;--:--;    269.010
1980-11-11;--:--;    240.693
1980-11-12;--:--;    240.693
1980-11-13;--:--;    240.693
1980-11-14;--:--;    240.693
1980-11-15;--:--;    240.693
1980-11-16;--:--;    212.376
1980-11-17;--:--;    212.376
1980-11-18;--:--;    212.376
1980-11-19;--:--;    212.376
1980-11-20;--:--;    212.376
1980-11-21;--:--;    198.218
1980-11-22;--:--;    198.218
1980-11-23;--:--;    198.218
1980-11-24;--:--;    198.218
1980-11-25;--:--;    198.218
1980-11-26;--:--;    184.059
1980-11-27;--:--;    184.059
1980-11-28;--:--;    184.059
1980-11-29;--:--;    184.059
1980-11-30;--:--;    184.059
1980-12-01;--:--;    161.406
1980-12-02;--:--;    161.406
1980-12-03;--:--;    161.406
1980-12-04;--:--;    161.406
1980-12-05;--:--;    161.406
1980-12-06;--:--;    147.247
1980-12-07;--:--;    147.247
1980-12-08;--:--;    147.247
1980-12-09;--:--;    147.247
1980-12-10;--:--;    147.247
1980-12-11;--:--;    118.931
1980-12-12;--:--;    118.931
1980-12-13;--:--;    118.931
1980-12-14;--:--;    118.931
1980-12-15;--:--;    118.931
1980-12-16;--:--;     93.445
1980-12-17;--:--;     93.445
1980-12-18;--:--;     93.445
1980-12-19;--:--;     93.445
1980-12-20;--:--;     93.445
1980-12-21;--:--;     76.455
1980-12-22;--:--;     76.455
1980-12-23;--:--;     76.455
1980-12-24;--:--;     76.455
1980-12-25;--:--;     76.455
1980-12-26;--:--;     62.297
1980-12-27;--:--;     62.297
1980-12-28;--:--;     62.297
1980-12-29;--:--;     62.297
1980-12-30;--:--;     62.297
1980-12-31;--:--;     62.297
1981-01-01;--:--;     53.802
1981-01-02;--:--;     50.970
1981-01-03;--:--;     50.970
1981-01-04;--:--;     48.139
1981-01-05;--:--;     48.139
1981-01-06;--:--;     45.307
1981-01-07;--:--;     45.307
1981-01-08;--:--;     42.475
1981-01-09;--:--;     42.475
1981-01-10;--:--;     42.475
1981-01-11;--:--;     39.644
1981-01-12;--:--;     39.644
1981-01-13;--:--;     39.644
1981-01-14;--:--;     39.644
1981-01-15;--:--;     36.812
1981-01-16;--:--;     36.812
1981-01-17;--:--;     36.812
1981-01-18;--:--;     36.812
1981-01-19;--:--;     33.980
1981-01-20;--:--;     33.980
1981-01-21;--:--;     33.980
1981-01-22;--:--;     33.980
1981-01-23;--:--;     33.980
1981-01-24;--:--;     33.980
1981-01-25;--:--;     33.980
1981-01-26;--:--;     31.148
1981-01-27;--:--;     31.148
1981-01-28;--:--;     31.148
1981-01-29;--:--;     31.148
1981-01-30;--:--;     31.148
1981-01-31;--:--;     31.148
1981-02-01;--:--;     31.148
1981-02-02;--:--;     31.148
1981-02-03;--:--;     31.148
1981-02-04;--:--;     31.148
1981-02-05;--:--;     31.148
1981-02-06;--:--;     31.148
1981-02-07;--:--;     31.148
1981-02-08;--:--;     31.148
1981-02-09;--:--;     31.148
1981-02-10;--:--;     31.148
1981-02-11;--:--;     31.148
1981-02-12;--:--;     31.148
1981-02-13;--:--;     31.148
1981-02-14;--:--;     31.148
1981-02-15;--:--;     31.148
1981-02-16;--:--;     28.317
1981-02-17;--:--;     28.317
1981-02-18;--:--;     28.317
1981-02-19;--:--;     28.317
1981-02-20;--:--;     28.317
1981-02-21;--:--;     28.317
1981-02-22;--:--;     28.317
1981-02-23;--:--;     28.317
1981-02-24;--:--;     28.317
